map	sentences	rate	ABC	P	Q	R	S
05.png	南砂中と南砂第三の間に立ち、南砂歯科に向かってみどり幼稚園の脇。	2.742857143	A	0	1	0	0
05.png	南砂２にいて南砂中学を背にして南砂歯科が入っているビルの前にいます。	2.628571429	A	1	0	0	0
05.png	大通りを背にした南砂小が左手にある通りを道なりに真っすぐ歩くと左手に南砂中が見えてくる。##南砂中を通り過ぎたすぐに南砂中と南砂第三の間にある車で通れない道を左折して入って突き当りの位置が目的地になります。	2.8	A	0	0	1	0
05.png	南砂中を横にみどり幼稚園の方角へ向かった突き当りの場所です。	2.628571429	A	0	0	1	0
05.png	南砂町2丁目の団地の中　南砂町中学校と南砂町歯科の間の場所	2.428571429	A	0	0	0	1
05.png	南沙2丁目にあり、南沙歯科と南沙中学校の間に位置する。また、左右では南沙小学校と深川第二中学校の間になる。	2.485714286	A	0	0	0	1
05.png	みどりと南砂第四の間	1.485714286	A	0	0	0	1
05.png	後ろに南砂第四、左手にみどり、右手に南砂中があり、みどりと南砂中の間の道の南砂第四側の場所。	2.714285714	A	1	0	0	0
05.png	右手前方に南砂中学、後ろに南砂歯科があります。	1.942857143	A	1	0	0	0
05.png	ホンダの前にある陸橋を川崎重工業方面に向かい道なりで進み、南砂中の手前の路地を右に進み正面の場所	2.342857143	A	0	0	1	0
05.png	南砂中を南砂歯科方面に進み、南砂第四が見える位置で止まる	2.2	A	0	0	1	0
05.png	南砂歯科を背に、南砂中学校方面に直進して、みどり幼稚園と南砂中学校の間が目的地。	2.628571429	A	0	0	1	0
05.png	南砂中学校と南砂第三保育園の間の道を中学校を左に見ながら進んだ右にみどり幼稚園が見えて幼稚園が切れた所	2.742857143	A	0	0	1	0
05.png	南砂中の角を左に曲がって、みどり幼稚園の前の道の突き当りです。	2.514285714	A	0	0	1	0
05.png	まず南砂中と南砂第三を目指してください。そうすると南砂中と南砂第三の間に道があるので、その道を進んでください。そうすると突き当たりに目的地である南砂２があります。	3.342857143	A	0	0	1	0
05.png	南砂中、南砂第三保育園に挟まれた道路の突き当り。##正面に南砂第四保育園、右手にみどり幼稚園。	3.114285714	A	1	0	0	1
05.png	南砂中学校と南砂第三保育所の間の道を真っ直ぐに進み、みどり幼稚園を過ぎたところ。	3.228571429	A	0	0	1	0
05.png	南砂歯科を背にして、みどりと南砂中の間の通路の入り口付近の場所。	2.742857143	A	0	1	0	0
05.png	南砂小、南砂中、深川二中（仮校舎）、公社南砂住宅のちょうど中心あたり。	2.514285714	A	0	0	0	1
05.png	地名は南砂2。南砂中と南砂第三との間の道を入っていき、そのつきあたり付近	2.828571429	A	0	0	1	1
05.png	南砂第三と南砂中に挟まれた道を、南砂中を左側に見ながら前に進み、突き当たったところ。正面に南砂第四と南砂歯科の入った建物がみえる。	3.085714286	A	1	0	1	0
05.png	南砂２、みどりと南砂歯科の間、みどり側道路の突き当たり。	2.371428571	A	0	0	0	1
05.png	南砂小学校を左側に見て前方に道なりに進み、南砂中学校を左側に見て、丁字路っぽいところを左折	2.428571429	A	0	0	1	0
05.png	南砂歯科を背にして前方に南砂中が見え、右側に南砂小が、左側には深川二中の仮校舎が見える。	2.057142857	A	1	0	0	0
05.png	南砂二南公園前の道を進み南砂小方面へ曲がり、道なりに左に曲がると左に入る道があり、その道の行き止まりです。	3.057142857	A	0	0	1	0
05.png	ニッポンレンタカーからトヨタ方向に進み、そのすぐ先のホンダから目の前にある道に曲がりまっすぐ行きイキイキ生鮮市場のある方向まで進み、その後道なりにずっと進むと曲がり角があるのでその先の南砂第三と南砂中の間の道をまっすぐ行ったつきあたり。	2.4	A	0	0	1	0
05.png	現在地は南砂中学校と南砂住宅３号棟にはさまれた道路上です。その中でも区立みどり幼稚園と南砂住宅４号棟に近くで、道路が直角に曲がっている地点です。	2.685714286	A	0	0	0	1
05.png	公社南砂住宅内の南沙歯科と南沙中の間です。入口は川沿いの道を左折して線路沿いの道を進み道なりに左折した先です。	2.714285714	A	0	0	1	1
05.png	南砂中と南砂第三の間の道を南砂歯科方面に進んだ突き当りの地点	3.228571429	A	0	0	1	0
05.png	南砂第三、南砂中、みどりの真後ろ、南砂第四と南砂歯科の目の前にあります。	2.857142857	A	1	0	0	0
05.png	近くに南砂中と南砂第3保育園と南砂第4保育園と南砂歯科がある。	2.228571429	A	1	0	0	0
05.png	深川ニ中と南砂中と南砂小に囲まれた中心に位置して南砂歯科の向かいの建物である	2.371428571	A	0	1	0	0
05.png	●印の場所は南砂2にある南砂中と南砂第三の間の道を入った突き当りです。	3.171428571	A	0	0	1	0
05.png	南砂中を左に見ながら、南砂第三を右に見て前に進んで、右にみどりを見て超えた地点	2.685714286	A	0	0	1	0
05.png	南砂第三保育園、南砂中学校やみどり幼稚園のある路地の突き当たりにいます。南砂2丁目です。	2.885714286	A	0	0	0	1
05.png	運転免許試験場所から見て、大きな通りを挟んだ向かいのブロックにある南砂中の横にある袋小路を入って行き止まりまで進んだところ。	2.542857143	A	0	0	1	1
05.png	前に南砂第四、前方やや右に南砂歯科、右やや後方にみどり、左後方に南砂中、右後方に南砂第三を眺めることが出来る場所。	2.2	A	1	0	0	0
05.png	深川二中前の道を大通り方面と逆に進み、みぎまがりのカーブを進んだ先に右への入り口があるので、その道を進んだ突き当たりです。	2.542857143	A	0	0	1	0
06.png	交差点に位置して、道を挟んだ向かい側にマツダのディーラーがあります。そして隣には冬木弁天堂という神社があります。	3.285714286	A	1	0	0	0
06.png	まこと深川愛の園の通りを挟んで斜め向かいにある。冬木弁天堂のすぐお隣。	2.742857143	A	0	1	0	0
06.png	大和総研を背にして深川ニ中を見たときに冬木弁天堂とマツダの間にある建物	3.314285714	A	0	1	0	0
06.png	冬木弁天堂とマツダの中間地点	3.057142857	A	0	0	0	1
06.png	冬木弁天堂とマツダの間で、まこと・深川愛の園側にある通りに面している所	2.542857143	A	0	0	0	1
06.png	ブックオフを左側に見て、前方の交差点の先、右側のマツダの先	2.371428571	A	0	1	0	0
06.png	大和橋を冬木弁天堂方向に進み、マツダを過ぎて冬木弁天道の手前で止まる	2.828571429	A	0	0	1	0
06.png	大和橋の通り、まことや大和総研の反対側で、マツダと冬木弁天堂の間にいます。	3.4	A	0	0	0	1
06.png	深川二中近くにあるファミリーマートの横にある冬木弁天堂のさらに横が指定地点です。なお、道路を挟んでマツダがあります。	3.114285714	A	0	0	0	1
06.png	冬木弁天堂の隣です	2.257142857	A	0	1	0	1
06.png	●は、冬木弁天堂の隣で、マツダの隣で、深川愛の園と大和総研の道路を挟んで向かいにあります。	3.428571429	A	0	0	0	1
06.png	冬木弁天堂からマツダのほうに歩いた角	2.914285714	A	0	0	1	0
06.png	直線道路沿いでマツダと冬木弁天堂の中間で大和総研の向かい側の番地##	3.171428571	A	0	0	0	1
06.png	牛久川と仙台堀川の合流する近くの橋、大和橋をセブンイレブンと反対側に渡って直進右手にマツダの建物の先、細い道を越えたところが目的地。隣には冬木弁天堂の神社があります。	3.342857143	A	0	0	1	0
06.png	左手道向かいにマツダ、右手道沿いに冬木弁天堂、正面道向かい左手にまことの交差点。	3.028571429	A	1	0	0	0
06.png	数矢小学校を背に進み、次の交差点を右折、そのまま直進し、ファミリーマートのある交差点をファミリーマートの前まで横断してから右折、すぐ近くの冬木弁天堂とマツダの間が目的地●です。	3.314285714	A	0	0	1	0
06.png	深川二中と大和創研の対面にあり、冬木弁天堂とマツダの間にある建物です。大通り沿いにあります。	3	A	0	0	0	1
06.png	冬木弁天堂と大和総研のある通りの冬木弁天堂側のマツダの手前	2.571428571	A	0	1	0	0
06.png	ファミリーマートと大和総研の間から、大和橋のほうを見てマツダ側の手前。	2.685714286	A	0	1	0	0
06.png	左に冬木弁天堂とマツダがあり、その間、大和総研の隣に目的地があります。	2.714285714	A	0	0	0	1
06.png	深川二中を背に、右に冬木弁天堂、左にマツダ、道を挟んで斜め左前方に深川愛の園があります。########	2.971428571	A	1	0	0	0
06.png	冬木弁財堂とマツダの間##深川愛の園河内屋の斜向かい##	3.314285714	A	0	1	0	0
06.png	深川愛の園河内屋の斜め向かい、マツダの前の建物です。近くには弁天堂や大和総研、コンビニもあります。	3.057142857	A	0	1	0	0
06.png	マツダと弁天堂の間で大きい通り沿いの路地の角に位置している。	2.485714286	A	0	0	0	1
06.png	大和橋に向かう道の左手で、手前に冬木弁天堂、奥にマツダの間に位置し、道を挟んで向かい側に大和総研がある場所。	3.742857143	A	0	1	0	0
06.png	仙台堀川沿いの深川二中の川と反対側にある冬木弁天堂とマツダの間。	2.685714286	A	0	0	0	1
06.png	橋に向かって歩き、橋を通り過ぎてしばらく進むと左手にファミリーマートがある通りに突き当たるので、そこを左折し歩いていくと左手に神社が見えます。その先の建物が目的地で、道を挟んだ反対側にマツダがありますので、それを目印に歩いていくとよいでしょう。	2.628571429	A	0	0	1	0
06.png	深川二中から川を背にしてまっすぐ進み、ファミリーマートのある交差点を左折。冬木弁天堂と、マツダのあいだの建物です。	3.342857143	A	0	0	1	0
06.png	武田堀公園から大和総研と深川愛の園の間の方角から見て冬木弁天座とマツダの間にある場所	3.057142857	A	0	1	0	0
06.png	大和橋の通りを、大和橋を渡ってマツダの店舗を目指して直進し、その店舗を通り過ぎてすぐ、通りの右側、弁天道の手前。	3.171428571	A	0	0	1	0
06.png	交差点の左隣にはマツダ　斜め向かいにはまこと　道を挟んだ前側には大和総研があります　隣には弁財天がある位置です	3.457142857	A	1	0	0	0
06.png	大和橋のある大通りで、深川二中のある区画、冬木弁天堂とマツダの間、大和総研の向かい側	3.485714286	A	0	0	0	1
06.png	深川二中(改築中)と冬木弁天堂とマツダの3点を結んだ三角形の、深川二中(改築中)を頂点とした点から垂直に降ろした線と、冬木弁天堂とマツダを結んだ線との交差したところ	2.714285714	A	0	0	0	1
06.png	大和橋をセブンイレブンとは逆方向に渡って真っすぐに向かい右手にマツダと冬木弁天堂がある間に目的地があります。	2.857142857	A	0	0	1	0
06.png	木場三丁目にある冬木弁天堂、幼稚園と中学校に挟まれてマツダの並び	2.457142857	A	0	0	0	1
06.png	冬木弁天堂を左手にして、右手にマツダ、正面に深川二中がある場所。	2.8	A	1	0	0	0
06.png	大和橋を渡り冬木弁天堂方面に歩き、冬木弁天堂の隣が目的地で、道を挟んでマツダの販売店がある。	3.085714286	A	0	0	1	0
06.png	冬木弁天堂とマツダの間。##交差点を挟んで斜め前にはまこと深川愛の園が存在。	3.285714286	A	1	0	0	0
06.png	ファミリーマートの隣が冬木弁天堂で、その隣が目的地。マツダと冬木弁天堂の間。	3.428571429	A	0	1	0	1
06.png	大和橋のある通りを大和橋から深川愛の園方向へ進む。##マツダと深川愛の園のある交差点に目的地は存在する。##深川愛の園の斜向いである。	2.942857143	A	0	1	1	0
07.png	東京駅の中央口を出て、大手町駅方面に進み、藤丸ビルの向かい側の地点	2.028571429	A	0	0	1	0
07.png	まず東京駅の丸の内側に出ます。中央口から駅を出て、新丸ビルと丸ビルの間の道を行き、一ブロック先に目的地が右側に見えます。道路の逆側のセブンイレブンが目印です。	3	A	0	0	1	0
07.png	東京駅丸の内中央広場の中央口で、線路を背にして立って下さい。丸ビルと新丸ビルの間の通りを新丸ビルに沿って歩いて下さい。新丸ビルを過ぎた直後の道を右に曲がって下さい。進行方向の道路を挟んだ、新丸ビルの左側の建物が目標地点です。	3.571428571	A	0	0	1	0
07.png	東京駅から見て、新丸ビルの裏のビルで　新丸ビルに面した通り沿いのところ。	2.6	A	0	1	0	0
07.png	JR東京駅の北口を出て日本生命丸ノ内ビルを右手にみながら歩いてください。皇居の方向です。右手に日本興業?楽部会館、左手に新丸ビルがある道を通り次の交差点を左折します。左折した右手側の建物が目的地です。	2.857142857	A	0	0	1	0
07.png	東京駅を背にして丸ビルと新丸ビルのあいだをまっすぐ進み、新丸ビルの隣にある建物	2.828571429	A	0	0	1	0
07.png	東京駅を丸の内中央広場方面に出て、新丸ビルに沿って進みます。新丸ビルと隣のビルとの間です。	2.942857143	A	0	0	1	0
07.png	新丸ビルから見て、東京駅と反対方向の、道路を挟んだ向かい側。	2.771428571	A	0	1	0	0
07.png	道路に四方を囲まれており、正面に新丸ビル、左にみずほ丸の内タワー、後ろに和田倉橋、右にセブンイレブンがあります。大手町駅と二重橋前駅の間の大手町駅よりにあります。##	2.942857143	A	1	0	0	0
07.png	東京駅を背にして新丸ビルと日本工業倶楽部会館の間の道を前方に進み突き当たりの交差点を左に進みます	2.428571429	A	0	0	1	0
07.png	新丸ビル、丸ビル、郵船ビルのある交差点から、新丸ビルを右手に見て少し進んだあたりの新丸ビルの反対側にいます。	2.914285714	A	0	0	1	0
07.png	みずほ丸の内タワーと郵船ビルの間にある区画内にあり、新丸ビルに近い側の道路に面した真ん中付近の場所。	2.771428571	A	0	0	0	1
07.png	大手町駅、二重橋前駅方向、新丸ビル対面の建物。	1.8	A	0	0	0	1
07.png	JR東京駅中央口を背にして郵船ビル、セブンイレブン向かい側。##新丸ビルと対面の場所。	2.828571429	A	0	1	0	0
07.png	新丸ビルと丸ビルの間から、大手町駅のほうを見てみずほ丸の内タワー側の前方。##	2.342857143	A	0	1	0	0
07.png	東京駅から見て右手に新丸ビル、左手に丸ビルがある広い道を進み、親丸ビルの角を右に曲がります。そうすると右手に新丸ビルがきます。その反対の左手の中央辺りになります。	3.171428571	A	0	0	1	0
07.png	みずほ丸の内タワーと三菱UFJ信託銀行の間から丸ビルの方向を向いたときに、新丸ビルから通りを挟んだ右手側。	3.114285714	A	0	1	0	0
07.png	東京駅の北口と南口の間にある丸の内中央広場中央口を背にして左手に丸ビル右手に新丸ビル方向に進みます。##右手の新丸ビルの角をすぐ右に曲がった場所の左手が目的地になります。	2.685714286	A	0	0	1	0
07.png	東京駅の北口から日本工業倶楽部会館と新丸ビルの間の道を新丸ビルの先の右手の場所	2.6	A	0	1	0	0
07.png	東京駅から大手町駅に向かって、新丸ビルと丸ビルの間を歩いて郵船ビルの向かいの新丸ビルの裏が目的地	2.8	A	0	0	1	0
07.png	東京駅から丸の内中央広場中央口方面に歩き、新丸ビルのひとつ奥の建物が目的地。	3.057142857	A	0	0	1	0
07.png	大手町駅から二重橋前駅に向かって進んで最初の大きい通りを左折して最初の路地を左折してすぐ左手	2.742857143	A	0	0	1	0
07.png	右へ進むと左方向には東京駅があり、道路を挟んだ左にはみずほ丸の内タワーがあり、##真正面には新丸ビルがあります	2.4	A	1	0	0	0
07.png	東京駅丸の内広場を背にして、丸ビルと新丸ビルの間の通りを直進。新丸ビルを過ぎた交差点角、セブンイレブンの向い。	3.2	A	0	0	1	0
07.png	東京駅の中央口、丸の内中央広場に立って正面右側の二区画目	2.542857143	A	0	1	0	0
07.png	東京駅の方を向いて道路を挟んで反対側に新丸ビルがあり、広い道路を挟んで右側に郵船ビル、道路を挟んで左側にみずほ丸の内タワーがある場所	2.914285714	A	1	0	0	0
07.png	真正面に新丸ビルがあり道路を挟んで右側にセブンイレブン、道路を挟んで左側にはみずほ丸の内タワーがある。##北東には丸ビルがある。	2.171428571	A	1	0	0	0
07.png	丸の内中央広場中央口を背にして、前方右側の新丸ビルの一つ先のビル	3.028571429	A	0	1	0	0
07.png	東京駅の中央口を出たら、丸ビルと新丸ビルの間を抜けて、新丸ビルのひとつ隣のセブンイレブン向かいのビルです。	3	A	0	0	1	0
07.png	新丸ビル、郵船ビル、みずほ丸の内タワーに三方を囲まれたビルの新丸ビルに面した一画に丸印の場所はある	3.2	A	0	0	0	1
07.png	JR東京駅の中央口出口に丸の内中央広場という広場があります。中央口を背にして右手に新丸ビル、左手に丸ビルがあります。大通りを新丸ビルに沿って進み、一本目の路地を新丸ビル側に曲がってください。JR東京駅を背に新丸ビル裏手正面にあるのが目的地の●です。	3.028571429	A	0	0	1	0
07.png	東京駅の丸の内中央広場中央口方面を行き新丸ビルの次の建物	2.457142857	A	0	0	1	0
07.png	丸の内中央広場中央駅を背にして東京駅を通過し新丸ビルを右手にして新丸ビルを越えた交差点を右に曲がるり次の交差点との真ん中あたりが目的地です	2.914285714	A	0	0	1	0
07.png	東京駅の丸の内広場から東京駅を背にして丸ビルと新丸ビルの間の道を新丸ビル側沿いに進んで、新丸ビルの先にある建物	3	A	0	0	1	0
07.png	大手町駅の最寄り、セブンイレブンの向かい、新丸ビルの隣、みずほ松の内タワーの隣	2.142857143	A	0	0	0	1
07.png	東京駅から見て、新丸ビルの真後ろにあるビルとの、そのビル寄りの中央地点	2.857142857	A	0	1	0	0
07.png	東京駅前の丸の内中央広場を出て、丸ビルと新丸ビルの間の通りを進み、新丸ビルの角を右折	3.171428571	A	0	0	1	0
07.png	東京駅丸の内中央広場中央口を出て丸ビルと新丸ビルの間の通りを進み郵船ビルにあるセブンイレブンを背にして正面にある建物	3.2	A	0	0	1	0
07.png	●は、まずは東京駅丸の内中央口を出て新丸ビル方面に進みます。そして、新丸ビルと日本工業倶楽部会館の間の道を進み、次のブロックを左折したところの右手にあります。	3.085714286	A	0	0	1	0
07.png	東京駅の丸の内中央広場から、新丸ビルと丸ビルの間の通りを進む。一つ目の角の新丸ビルの向かい側。	3.228571429	A	0	0	1	0
08.png	第一旅客ターミナルビルの北ウイングのエアポートレストハウス方向の成田空港駅側の一番端の角部分	2.714285714	A	0	0	0	1
08.png	北ウイングの成田空港駅沿いの角、北ウイングの成田空港駅沿いの角	2.742857143	A	0	0	0	1
08.png	成田空港駅を降りて、北ウイングに向かって歩いたすぐの場所	2.485714286	A	0	0	1	0
08.png	中央ビルを中心に、左が北ウイングと右が南ウイングでV字を形成した、北ウイングの成田空港駅側の先端位置。##	2.571428571	A	0	0	0	1
08.png	成田空港駅の左手前の第一サテライト手前の、北ウイングの奥のところにある	2.114285714	A	0	0	0	1
08.png	中央ビルから北ウイング方向。##第１サテライトを背に最も成田空港駅に近い場所。	2.857142857	A	0	1	0	1
08.png	第１旅客ターミナルビルの北ウイング内の成田空港駅側の端	2.571428571	A	0	0	0	1
08.png	中央ビル方面から成田空港駅に沿って第一サテライトに向かって進んだ突き当り。	2.371428571	A	0	0	1	0
08.png	第一旅客ターミナルビルから中央ビルがある方向に進み、その先にある北ウイングの突き当たりの位置にあり、かつ、成田空港駅に隣接している場所です。	2.885714286	A	0	0	1	0
08.png	成田空港、北ウイングの中央ビルから一番外れ、第一サテライトの反対側	2	A	0	0	0	1
08.png	第1旅客ターミナルビル内の北ウイングの成田空港駅側の壁沿いの奥の方。	2.285714286	A	0	1	0	0
08.png	空港署とエアポートレストハウスの間の通りを成田空港駅に向かい、駅に沿って右側に進んだ北ウイング手前	2.657142857	A	0	0	1	0
08.png	成田空港ビルの中、建物の菱形の広い方の角度の角にいます。角に立ちビルの外を背にすると右手に第１サテライト、左手に中央ビルが見えます。その間、中央ビル寄りに第２サテライトが見えます。第２サテライトの反対方向、成田空港ビルの外にはスカイセンターが見えます。	2.142857143	A	1	0	0	0
08.png	成田空港駅　第一サテライト、第二サテライト側の北ウィングと駅に面したところ	2.8	A	0	0	0	1
08.png	成田空港駅を第一旅客ターミナルビルに入り、北ウイングのところ。	2.2	A	0	0	1	0
08.png	成田空港の中央ビルの北ウイングを成田空港駅沿いに進んで、ロータリーの道路が終わる北ウイングの角	3.028571429	A	0	0	1	0
08.png	成田空港駅を背にして左前方北ウイングのところ	2.285714286	A	0	1	0	0
08.png	中央ビルとエアポートレストハウスを結んだ線Aと、第2サテライトとスカイセンターを結んだ線Bの交点から、線A上をエアポートレストハウス側へやや進んだところ。	1.828571429	A	0	0	0	1
08.png	第1旅客ターミナルビルに入ったら南ウイングのある中央ビルを抜けて北ウイングへ向かい右側の壁の角	2.628571429	A	0	0	1	0
08.png	成田空港駅前の道路の第１サテライトに最寄り	1.571428571	A	0	0	0	1
08.png	成田第一ターミナルビルの北ウイング。成田空港駅を背にして第一サテライトが目視できる地点	2.514285714	A	1	0	0	0
08.png	成田空港駅から、南ウイングから中央ビルを通り第一サテライト側に出て、北ウイングへ	2	A	0	0	1	0
08.png	成田空港の第一サテライトから第一旅客ターミナルビルに向かって進んだ途中にある北ウィングにある角となる場所。	2.542857143	A	0	0	1	0
08.png	左側に第一サテライトがあり後ろに第2サテライトがある北ウイング。	2.228571429	A	1	0	0	0
08.png	成田空港駅を北ウイング方面にでて、すぐに目的地があります。左前方に第二サテライト、第一サテライトが見えます。	2.742857143	A	0	1	1	0
08.png	第一旅客ターミナルに面している道路にを高速道路入口および空港署方向へ向かって進んだターミナルビル北ウイングの隅。南ウイングおよび第五サテライト方向のミニストップ、スカイセンターの反対側に位置する。	2.257142857	A	0	0	1	0
08.png	成田空港駅を降りて北ウイングに出て、成田空港駅沿の角が目的地である	2.714285714	A	0	0	1	0
08.png	第1旅客ターミナルビル北ウィングの第1サテライトから成田空港駅方向に進んだ北ウイングが空港駅に接する角が●の位置です。	2.942857143	A	0	0	1	0
08.png	成田空港の北ウィング自家用車乗り降り口が交わる中央ビル角、成田空港駅側です。	2.514285714	A	0	0	0	1
08.png	成田空港駅から空港の北ウィングに向かいます。北ウィングの第一サテライトを背にして真っすぐ進んだ角が目的地です。	2.371428571	A	0	0	1	0
08.png	北ウイングの隅。成田空港駅そばで、第1サテライトからまっすぐ進んだコーナーのところです。	3.057142857	A	0	0	1	0
08.png	現在位置は成田空港駅を出てすぐの北ウイング。##北西には第一サテライト、南には中央ビル、第一旅客ターミナルビルがある。さらに南東には南ウイングがある。	2.714285714	B	0	0	0	0
08.png	成田空港駅側道路が複数に別れる付近の北ウイング側の位置。第２サテライト反対方向。	2.4	A	0	0	0	1
08.png	第一旅客ターミナルビルを背に中央ビルを超えて北ウィングに向かいます。##北ウィングの成田空港駅側の最奥が目的地になります。	3	A	0	0	1	0
08.png	成田空港駅そばの北ウイングに接する通路の端の地点	2.628571429	A	0	0	0	1
08.png	北ウイングとの間から、成田空港駅のほうを見て東側	1.685714286	B	0	0	0	0
08.png	中央ビルとエアボートレストハウスの間にあります。空港署方面へ向かって下さい。	1.771428571	A	0	0	1	1
08.png	北ウイングの右端っこ。第一サテライトと第二サテライトの中心よりすこし後側くらいです。	2.257142857	A	0	0	0	1
08.png	北ウイングの成田空港駅に最も近い場所の角に位置している。	3.171428571	A	0	0	0	1
08.png	●は、成田空港駅の北ウイング側に出て中央ビルの第一サテライトへ向かう最初の地点にあります。	2.771428571	A	0	0	1	0
09.png	左に進むと手賀沼公園がありその途中にはテニスコートがある。前に進むとマツモトキヨシがある。	2.314285714	A	0	0	1	0
09.png	アピスタから手賀沼公園に向かって進みＹ字をトイレのほうに向かい直進先の変則十字路を直進して最初の十字路越えてすぐ	2.914285714	A	0	0	1	0
09.png	多目的広場近くのWCから左手にテニスコートになるように前進し、最初の交差点を左上に進んだ先の十字路左上	2.828571429	A	0	0	1	0
09.png	手賀沼公園多目的広場とテニスコートの間のトイレからテニスコートを左に見ながら進み、道路を渡って少し左にずれて直進、次の角を越えた左角です	3.257142857	A	0	0	1	0
09.png	血脇先生謝恩之碑の前の道を右側に進み、2本目の交差の道を左にまがり、次の交差の所	2.314285714	A	0	0	1	0
09.png	多目的広場が左にある状態で、道を進みテニスコートがあるところの交差点を右に曲がる。その後最初の交差点の左前にある。	2.371428571	A	0	0	1	0
09.png	手賀沼公園の多目的広場にあるＷＣとテニスコートの間の道路を右の方向に直進し、その先の交差点を渡り、1ブロック直進した所にある交差点を横断したら左側にある場所です。	3	A	0	0	1	0
09.png	道路を挟んだ向こう側にテニスコートと多目的広場があります。その向こうには海が見えます。またテニスコートの奥にアビスタがあり、大通りに面しています。	1.685714286	A	1	0	0	0
09.png	手賀沼公園の多目的広場とテニスコートの間の道を進み、突き当たりのテニスコートの角を左折してすぐ右折。最初の十字路を渡った左角。	2.857142857	A	0	0	1	0
09.png	血脇先生謝恩の碑が右手にくる道を真っすぐ進むと右側にテニスコートがあります。テニスコート終わりの角を左に曲がり直ぐの交差している道の左斜め角のところです。	3.228571429	A	0	0	1	0
09.png	眼鏡市場とマツモトキヨシに挟まれている道路を海側に行って四つ目の角側にあります。	2.571428571	A	0	0	1	0
09.png	多目的広場とテニスコートに挟まれた道路トイレと反対の方向て進み道を挟んで次の四角の一つ	2.142857143	A	0	0	1	0
09.png	手賀沼公園のテニスコートとwcの間の道を丸あ商店に向かって進み、公園から２つ目の十字路左前の角。	2.8	A	0	0	1	0
09.png	海側を背にして前にマツモトキヨシ、左にテニスコート、右に丸あ商店	1.685714286	A	1	0	0	0
09.png	文学の広場を前に行き、丸あ商店を左に行きテニスコート手前の建物	2	A	0	0	1	0
09.png	多目的広場のトイレとテニスコートに挟まれた道路を左手にテニスコート、右手にトイレを見ながら進み２つ目の十字路の左手奥の一画に丸印の場所がある	3.4	A	0	0	1	0
09.png	丸あ商店のブロックとテニスコートの中間地点、大通り方面へまっすぐ行くとマツモトキヨシや眼鏡市場がある	2.371428571	A	0	0	0	1
09.png	テニスコートからアビスタとは反対方向に路地を進んだ一つ目の十字路の左前の角	2.285714286	A	0	0	1	0
09.png	交差点にいます。一本左の通りに血脇先生謝恩之碑、テニスコート、多目的広場があります。二本右の通りには丸あ商店があります。大きな通りにアビスタ、サンドラッグ、マツモトキヨシもあります。	1.771428571	A	1	0	0	0
09.png	眼鏡市場を左に見て、マツモトキヨシとの間の道をテニスコート通りに向かって進み、テニスコートを過ぎたら左側に見えます。	2.142857143	A	0	0	1	0
09.png	血脇先生謝恩之碑からテニスコートを右手に見て進み、最初の丁字路を左に曲がります。少し進んだ次の交差点の左奥側に自分はいます。	3.028571429	A	0	0	1	0
09.png	眼鏡市場とマツモトキヨシの間の道を手賀沼公園方向に真っすぐ進み4件目の場所	2.485714286	A	0	0	1	0
09.png	海を背にして立つと、左方向に手賀沼公園の多目的広場やテニスコート、右方向には丸あ商店があります。	1.771428571	A	1	0	0	0
09.png	手賀沼公園のトイレとテニスコートの間の道を公園を背にして公園外に出て、一つ目の十字路の向い眼鏡市場側の角。	2.571428571	A	0	0	1	0
09.png	海を背にしてテニスコートと丸あ商店の間に位置している。	1.971428571	A	0	1	0	0
09.png	テニスコートと多目的広場の間の道をまっすぐいって、左手、一つ目の建物の目の前にある場所です。	2.457142857	A	0	0	1	0
09.png	サンドラッグを左手に進み、T字路を左に曲がります。そのまま広い通りを進むと左手に眼鏡市場が見えてきます。##眼鏡市場の手前に細い十字路があるので、眼鏡市場の反対側の右に曲がります。##そこから二つ目の十字路の左手前側の角が目的地になります。	2.742857143	A	0	0	1	0
09.png	ポートセンター小池を背にして手賀沼公園のテニスコートと多目的広場の間の道を前方に進み突き当たりの交差点を左に進み　次の交差点を右に進みます　次の交差点に目的地があります	2.571428571	A	0	0	1	0
09.png	多目的広場側のテニスコートを背にして道を進んだ最初の十字路の左奥	2.685714286	A	0	0	1	0
09.png	テニスコートと多目的広場の間の通りを池と反対方面に道なりにまっすぐ進み、2つ目の交差点を渡った左かど。	2.714285714	A	0	0	1	0
09.png	アビスタの裏の手賀沼公園の血脇先生謝恩之碑の前トの字型の道を碑を右手側とすると左折し、次の十字路を右折します。そのまま直進し、次の交差点まで来たら手前の左角が目的地です	2.657142857	A	0	0	1	0
09.png	ポートセンター小池に隣接する、多目的広場そばのトイレ横の十字路より丸あ商店に向かって進み、次の十字路の地点	2.571428571	A	0	0	1	0
09.png	沼を右に見て、サンドラッグとアビスタの間の道を進み、眼鏡市場のある交差点を右折して、2つめの十字路の右手です。	2.4	A	0	0	1	0
09.png	手賀沼公園多目的広場とテニスコートの間の道から直進して、始めの十字路の左奥の建物が目的地。	2.628571429	A	0	0	1	0
09.png	多目的広場をテニスコート方面に進み、テニスコートを背にして道を曲がります。一つ目の四つ角の位置です。	2.685714286	A	0	0	1	0
09.png	テニスコートと多目的広場で挟んだ通りをボートセンター小池とは逆の方向に進み次の交差点のテニスコート側の道を超えた角。	2.457142857	A	0	0	1	0
